Iteration,Discriminator Loss,Generator Loss
57040,0.520505,0.190012
57050,2.143866,0.583205
57060,1.042464,0.310100
57070,1.167003,0.341482
57080,0.778420,0.196132
57090,1.267385,0.484570
57100,1.080558,0.229508
57110,1.772032,0.463125
57120,1.435451,0.210211
57130,0.787323,0.258599
57140,0.735465,0.113927
57150,1.343078,0.607814
57160,0.962486,0.369674
57170,1.014364,0.473253
57180,1.273126,0.814423
57190,1.329885,0.733967
57200,1.156947,0.672199
57210,1.227594,0.785669
57220,1.021221,0.227765
57230,1.500590,0.232259
57240,1.769943,0.443546
57250,0.613533,0.274232
57260,0.493101,0.129608
57270,1.144098,0.227230
57280,1.225052,0.244003
57290,1.652319,0.328724
57300,0.999677,0.384713
57310,1.129011,0.564615
57320,1.289840,0.499141
57330,1.348251,0.380032
57340,0.668755,0.187228
57350,0.470353,0.153537
57360,1.320105,0.827449
57370,1.397816,0.580469
57380,1.183800,0.187525
57390,1.247613,0.536000
57400,1.107930,0.343201
57410,1.247091,0.431509
57420,1.320769,0.620521
57430,0.697927,0.167204
57440,1.330696,0.508770
57450,1.077991,0.351384
57460,1.012810,0.295331
57470,1.356234,0.518631
57480,1.011590,0.275518
57490,1.157439,0.555755
57500,1.044502,0.179762
57510,0.760665,0.242312
57520,1.372568,0.683430
57530,1.359636,0.617403
57540,1.314154,0.504704
57550,0.855942,0.264264
57560,0.965916,0.257520
57570,1.218121,0.664710
57580,1.420027,0.362233
57590,1.117995,0.448643
57600,1.918898,0.274842
57610,0.721313,0.186910
57620,1.443846,0.527903
57630,1.373119,0.765973
57640,1.012280,0.269521
57650,1.024655,0.412319
57660,0.585520,0.155304
57670,0.807239,0.209327
57680,1.275971,0.748063
57690,1.281880,0.595834
57700,0.944702,0.426522
57710,0.431530,0.107445
57720,1.501394,0.588174
57730,1.249727,0.585506
57740,0.945367,0.381435
57750,0.609772,0.189747
57760,1.009873,0.174631
57770,1.366311,0.855089
57780,1.271921,0.192951
57790,1.145362,0.546927
57800,1.315140,0.292798
57810,1.242958,0.385308
57820,1.266631,0.457797
57830,1.653415,0.597690
57840,1.377490,0.685671
57850,0.660589,0.258678
57860,1.517852,0.383437
57870,0.682497,0.166066
57880,1.335357,0.512790
57890,0.674575,0.224315
57900,1.456369,0.449045
57910,0.845804,0.316588
57920,1.325830,0.604628
57930,0.638096,0.178246
57940,0.658452,0.193915
57950,0.771458,0.253208
57960,0.765423,0.198368
57970,2.617340,0.718350
57980,1.381339,0.622429
57990,0.723476,0.230526
58000,2.428205,0.395145
58010,0.360443,0.117958
58020,1.346184,0.726208
58030,0.831733,0.120400
58040,0.874635,0.222495
58050,1.370268,0.665709
58060,0.356385,0.115614
58070,0.885002,0.179213
58080,1.834835,1.068199
58090,0.761678,0.222396
58100,1.113739,0.366892
58110,0.865998,0.242305
58120,0.799679,0.203130
58130,1.233600,0.377691
58140,1.448474,0.721239
58150,1.280007,0.760536
58160,1.026347,0.302593
58170,0.701230,0.198394
58180,1.314995,0.259936
58190,0.595843,0.148857
58200,1.091588,0.346271
58210,1.953642,0.122033
58220,1.087445,0.102674
58230,1.325468,0.338313
58240,1.384323,0.688598
58250,0.626305,0.142309
58260,0.862952,0.317034
58270,1.335799,0.260618
58280,0.478248,0.148269
58290,1.363048,0.779518
58300,0.832908,0.255744
58310,1.144209,0.413186
58320,1.244319,0.313129
58330,1.279570,0.518313
58340,1.150568,0.543244
58350,0.582089,0.165065
58360,1.227170,0.191437
58370,1.192591,0.521119
58380,1.210763,0.204943
58390,1.291264,0.418548
58400,1.170015,0.501477
58410,1.527251,0.422994
58420,1.336990,0.715507
58430,0.375278,0.139545
58440,0.466543,0.120112
58450,1.091682,0.307647
58460,1.262273,0.655962
58470,1.128023,0.456611
58480,1.285797,0.603728
58490,1.614869,0.315693
58500,1.399690,0.293940
58510,1.377994,0.612778
58520,1.518942,0.598055
58530,0.986645,0.201800
58540,1.535774,0.295651
58550,1.623728,0.342270
58560,0.999806,0.230340
58570,1.181468,0.144244
58580,0.766321,0.161153
58590,1.221259,0.550303
58600,1.132218,0.165033
58610,0.927658,0.281263
58620,1.291774,0.790917
58630,1.145316,0.386189
58640,1.059356,0.371554
58650,1.297530,0.362282
58660,1.394044,0.792329
58670,0.506887,0.192249
58680,1.129328,0.340374
58690,0.447259,0.208195
58700,0.550970,0.170660
58710,1.067048,0.365743
58720,0.608838,0.121245
58730,0.750704,0.210920
58740,0.773584,0.222361
58750,0.638586,0.150898
58760,0.450575,0.136784
58770,1.130476,0.475162
58780,1.094716,0.303512
58790,0.923594,0.292679
58800,1.356603,0.566229
58810,1.142544,0.528801
58820,2.364253,0.363705
58830,1.314307,0.417834
58840,1.038627,0.268105
58850,1.279692,0.492302
58860,1.362653,0.468664
58870,1.070606,0.349487
58880,0.508382,0.201576
58890,1.288329,0.618273
58900,2.175845,0.636633
58910,0.360623,0.111599
58920,0.737141,0.189102
58930,0.863866,0.337359
58940,0.912846,0.137437
58950,1.327974,0.420867
58960,1.163981,0.487682
58970,0.657542,0.175488
58980,0.401102,0.111778
58990,1.160171,0.496369
59000,1.277570,0.647076
59010,1.263899,0.754534
59020,0.428428,0.110191
59030,1.071465,0.464799
59040,1.333943,0.305853
59050,1.575975,0.227534
59060,0.442411,0.180203
59070,1.140127,0.133233
59080,1.353850,0.194362
59090,1.261113,0.688571
59100,1.186629,0.234422
59110,1.339368,0.388118
59120,1.357628,0.263021
59130,1.233726,0.504522
59140,0.522234,0.198144
59150,0.445491,0.099083
59160,1.187793,0.334299
59170,1.697137,0.692962
59180,1.182875,0.441982
59190,0.457106,0.111307
59200,1.573972,0.153824
59210,1.383298,0.679127
59220,0.987342,0.394918
59230,1.453681,0.334413
59240,1.221608,0.398917
59250,1.203203,0.491498
59260,1.420628,0.266009
59270,1.307445,0.543272
59280,1.484760,0.568324
59290,0.375577,0.113288
59300,0.443589,0.119984
59310,0.828653,0.141420
59320,1.436315,0.535589
59330,1.161012,0.247087
59340,1.294701,0.549876
59350,0.385462,0.117295
59360,0.706818,0.158184
59370,0.355524,0.112649
59380,1.401330,0.566112
59390,1.282591,0.505286
59400,1.354723,0.526633
59410,1.390700,0.469378
59420,1.279655,0.543199
59430,0.407149,0.091943
59440,1.371131,0.630536
59450,1.188253,0.240775
59460,1.383231,0.496697
59470,0.967736,0.352361
59480,0.460237,0.092560
59490,0.672975,0.176204
59500,0.885874,0.310936
59510,0.449117,0.094071
59520,0.354587,0.136585
59530,0.924132,0.264190
59540,0.306227,0.100999
59550,1.173083,0.283535
59560,0.769645,0.214390
59570,0.587114,0.139073
59580,0.482810,0.102487
59590,0.904711,0.232018
59600,0.666728,0.174254
59610,0.439258,0.092270
59620,1.398455,0.714708
59630,0.491787,0.169913
59640,1.273451,0.573808
59650,1.412305,0.153208
59660,0.322333,0.132149
59670,1.328708,0.495769
59680,1.080522,0.340389
59690,0.778827,0.171068
59700,0.616308,0.144654
59710,0.697213,0.168428
59720,0.605236,0.156151
59730,0.464197,0.114558
59740,0.564169,0.144655
59750,1.005862,0.261983
59760,0.824800,0.234721
59770,1.321249,0.565348
59780,1.174276,0.443967
59790,1.385886,0.629382
59800,1.260444,0.234071
59810,0.579977,0.150318
59820,1.000636,0.270525
59830,1.311201,0.667266
59840,0.948368,0.190258
59850,0.344334,0.106791
59860,2.327502,0.190966
59870,1.177903,0.513395
59880,1.021638,0.366952
59890,1.283211,0.181153
59900,0.849563,0.235032
59910,1.328491,0.200438
59920,0.586320,0.137426
59930,1.327144,0.657993
59940,0.889927,0.299353
59950,0.384667,0.120732
59960,0.784655,0.221826
59970,0.697545,0.190286
59980,0.573355,0.143647
59990,1.388617,0.244213
60000,1.289296,0.105480
60010,0.879759,0.296241
60020,0.938804,0.309544
60030,0.751455,0.296132
60040,0.357726,0.084661
60050,0.438679,0.120008
60060,1.039529,0.363772
60070,1.023179,0.297958
60080,1.211340,0.534827
60090,0.952993,0.303865
60100,1.294318,0.864220
60110,0.658471,0.183700
60120,0.733161,0.173141
60130,0.274657,0.143255
60140,1.519304,0.671417
60150,1.254034,0.619324
60160,1.062621,0.426111
60170,0.666971,0.195966
60180,1.237218,0.650161
60190,1.269662,0.139285
60200,1.474200,0.150418
60210,0.958728,0.319668
60220,0.633566,0.193024
60230,0.874107,0.342763
60240,0.953005,0.171622
60250,0.816329,0.180612
60260,0.707183,0.215257
60270,1.128123,0.387194
60280,0.663946,0.169984
60290,1.116624,0.354185
60300,1.261678,0.628940
60310,1.154444,0.246717
60320,0.673631,0.092043
60330,1.327672,0.529128
60340,1.143162,0.362945
60350,0.942255,0.235136
60360,0.556516,0.148378
60370,1.220692,0.592108
60380,1.328025,0.621516
60390,0.916245,0.424531
60400,1.337523,0.648044
60410,1.374173,0.248462
60420,1.010888,0.255449
60430,0.892916,0.241514
60440,1.163009,0.703143
60450,1.503282,0.561977
60460,0.823999,0.253482
60470,1.009618,0.381978
60480,0.757097,0.234709
60490,1.258977,0.398133
60500,1.394482,0.602579
60510,1.226413,0.540757
60520,1.187901,0.527276
60530,1.002710,0.322238
60540,1.139673,0.204193
60550,0.472151,0.078835
60560,0.628908,0.127178
60570,1.062893,0.471210
60580,1.095477,0.322320
60590,0.794833,0.161737
60600,1.394070,0.365236
60610,1.237947,0.358215
60620,1.054524,0.355782
60630,0.655692,0.148692
60640,0.673235,0.156556
60650,1.237209,0.585233
60660,1.328267,0.613063
60670,1.275506,0.157979
60680,1.347437,0.679593
60690,0.824651,0.213526
60700,0.686182,0.159231
60710,1.255326,0.215229
60720,1.232676,0.500929
60730,0.681702,0.174416
60740,0.516703,0.141271
60750,0.507688,0.112592
60760,0.827299,0.228337
60770,0.455590,0.085681
60780,0.784381,0.288044
60790,0.736563,0.174280
60800,1.717115,0.496977
60810,1.309930,0.618589
60820,1.019162,0.385438
60830,1.492102,0.275252
60840,1.296544,0.586179
60850,1.084151,0.248869
60860,0.984405,0.377124
60870,1.333948,0.592491
60880,1.093348,0.417642
60890,1.778369,0.437285
60900,1.260022,0.357266
60910,1.292284,0.575821
60920,0.957452,0.324496
60930,1.400969,0.132138
60940,1.181574,0.111119
60950,1.176168,0.190125
60960,1.119997,0.535031
60970,1.018515,0.252906
60980,1.287094,0.609328
60990,1.202469,0.350086
61000,1.011644,0.347142
61010,0.350143,0.112029
61020,1.386126,0.681460
61030,1.261219,0.312729
61040,1.324736,0.752756
61050,0.775865,0.196677
61060,0.281350,0.121416
61070,1.704896,0.374392
61080,0.469378,0.147150
61090,1.312930,0.631967
61100,1.524341,0.419711
61110,1.270539,0.594069
61120,0.410325,0.112248
61130,0.846792,0.103380
61140,2.187412,0.280217
61150,0.604277,0.236624
61160,1.269204,0.749503
61170,0.680245,0.184830
61180,0.556342,0.123215
61190,0.292347,0.129766
61200,1.063259,0.211491
61210,0.691582,0.182571
61220,0.758711,0.229159
61230,0.950805,0.303029
61240,0.537839,0.083377
61250,0.423170,0.097337
61260,0.632110,0.171238
61270,0.801981,0.160188
61280,1.103487,0.436238
61290,0.461822,0.135446
61300,1.596441,0.454472
61310,1.370972,0.635729
61320,1.337210,0.288723
61330,1.256202,0.224145
61340,0.750425,0.293027
61350,1.152832,0.134497
61360,1.288581,0.365426
61370,1.043082,0.355342
61380,1.231150,0.657868
61390,0.900903,0.417245
61400,1.259772,0.266774
61410,1.017319,0.494325
61420,0.944844,0.268514
61430,1.177242,0.533771
61440,1.016863,0.255905
61450,0.703457,0.209569
61460,1.122101,0.580851
61470,1.316146,0.767033
61480,1.010419,0.299099
61490,1.331833,0.676432
61500,0.893606,0.089261
61510,1.249245,0.599969
61520,1.568641,0.664351
61530,1.058282,0.381645
61540,1.313695,0.465386
61550,1.273466,0.586685
61560,1.372980,0.163984
61570,0.448983,0.115997
61580,0.379540,0.100199
61590,1.332035,0.655400
61600,0.415479,0.113310
61610,1.220173,0.480122
61620,0.482621,0.123383
61630,0.408846,0.116960
61640,0.458656,0.096661
61650,1.112492,0.427919
61660,0.932001,0.204033
61670,1.373873,0.353462
61680,1.388471,0.319959
61690,0.436379,0.170423
61700,0.392983,0.101210
61710,0.718840,0.231793
61720,1.553360,0.379459
61730,1.082135,0.436142
61740,0.591075,0.160151
61750,0.946398,0.124632
61760,0.735415,0.200668
61770,0.426584,0.121121
61780,2.111929,0.465868
61790,1.340824,0.650204
61800,0.293527,0.110421
61810,0.366452,0.089490
61820,1.321636,0.630355
61830,1.282098,0.466155
61840,0.631079,0.163530
61850,0.689503,0.198627
61860,1.017776,0.341744
61870,1.255654,0.344311
61880,1.328284,0.666703
61890,2.014190,0.649397
61900,0.842785,0.273268
61910,0.951479,0.476173
61920,0.483822,0.131708
61930,1.272440,0.589118
61940,0.672319,0.210224
61950,0.920426,0.369258
61960,0.933595,0.238942
61970,0.953793,0.170803
61980,1.237283,0.275407
61990,1.150293,0.313379
62000,1.382935,0.339631
62010,1.187791,0.486172
62020,0.366028,0.099955
62030,1.235022,0.329980
62040,0.382886,0.130422
62050,0.740538,0.202592
62060,1.071978,0.343218
62070,0.657482,0.210780
62080,1.099204,0.396813
62090,0.716590,0.182538
62100,1.219231,0.193933
62110,1.433326,0.327165
62120,1.358438,0.553250
62130,0.907488,0.282448
62140,1.305508,0.575500
62150,0.813846,0.228204
62160,1.330905,0.650947
62170,1.336243,0.741650
62180,1.258002,0.246687
62190,0.863073,0.212475
62200,1.318330,0.581874
62210,1.181066,0.238673
62220,0.883479,0.368483
62230,1.256703,0.647810
62240,0.958030,0.339688
62250,1.254599,0.619349
62260,2.295793,0.304346
62270,1.189997,0.316467
62280,1.459384,0.254606
62290,0.340935,0.139699
62300,0.586674,0.109455
62310,0.842539,0.202450
62320,0.633237,0.163873
62330,1.152352,0.245405
62340,1.248533,0.383575
62350,0.634703,0.153111
62360,0.964199,0.107102
62370,0.830409,0.263759
62380,0.862524,0.252866
62390,1.449790,0.671865
62400,1.211971,0.203038
62410,0.883898,0.351473
62420,1.346135,0.654558
62430,1.589850,0.191761
62440,0.856355,0.240765
62450,1.308785,0.249717
62460,1.237168,0.126386
62470,0.763205,0.245838
62480,0.657668,0.250854
62490,1.041682,0.408122
62500,1.312225,0.316021
62510,0.598771,0.133266
62520,1.467965,0.173647
62530,1.081771,0.232758
62540,1.523183,0.362252
62550,1.330389,0.137797
62560,1.153340,0.491165
62570,0.928554,0.364810
62580,0.864834,0.261178
62590,1.274483,0.394019
62600,0.613917,0.277196
62610,1.236361,0.300318
62620,0.290319,0.125262
62630,0.690549,0.146091
62640,1.319064,0.598458
62650,0.401543,0.076458
62660,1.220756,0.334254
62670,1.383112,0.369867
62680,1.019784,0.327181
62690,1.174371,0.398235
62700,1.469202,0.424408
62710,0.621887,0.138894
62720,1.218126,0.454311
62730,1.178830,0.155599
62740,1.154065,0.467369
62750,0.913740,0.346287
62760,1.033190,0.429994
62770,1.282479,0.687641
62780,1.196557,0.288358
62790,1.286808,0.380075
62800,1.238874,0.241114
62810,1.273990,0.617534
62820,1.200895,0.365595
62830,1.252756,0.332527
62840,1.166562,0.379112
62850,0.769697,0.191644
62860,0.401883,0.115059
62870,1.802109,0.208940
62880,0.489562,0.073139
62890,1.393387,0.646640
62900,0.703155,0.151047
62910,1.355471,0.680750
62920,1.028256,0.416034
62930,0.989627,0.454119
62940,1.171656,0.529203
62950,1.146277,0.196355
62960,0.618625,0.240823
62970,0.853887,0.272964
62980,0.857833,0.309998
62990,0.746810,0.302454
63000,1.029390,0.239681
63010,0.791206,0.194819
63020,1.362457,0.622640
63030,0.721627,0.119246
63040,1.338332,0.577920
63050,0.886818,0.279789
63060,1.355283,0.627320
63070,1.287748,0.602120
63080,0.851655,0.317992
63090,0.893382,0.309124
63100,1.085819,0.379447
63110,1.044287,0.315097
63120,1.463560,0.239243
63130,1.486694,0.369802
63140,1.461550,0.331582
63150,1.174139,0.466150
63160,1.289865,0.162671
63170,1.059487,0.304998
63180,0.937760,0.203147
63190,0.837221,0.206766
63200,0.998115,0.349226
63210,1.283920,0.445349
63220,1.084429,0.466540
63230,1.329846,0.670992
63240,0.384890,0.082520
63250,1.400584,0.274183
63260,1.276457,0.517595
63270,1.341849,0.658142
63280,1.406067,0.635929
63290,1.334260,0.673601
63300,1.390861,0.762373
63310,0.668241,0.177180
63320,0.424776,0.110315
63330,1.186086,0.445784
63340,0.785915,0.248143
63350,1.995759,0.288380
63360,0.482876,0.135436
63370,0.561788,0.228496
63380,1.356132,0.431441
63390,1.168291,0.494615
63400,1.972420,0.200118
63410,1.019768,0.162342
63420,0.923201,0.188093
63430,1.288233,0.573852
63440,1.112278,0.388475
63450,0.824790,0.284425
63460,1.115905,0.371253
63470,0.793588,0.211007
63480,1.379622,0.614998
63490,0.416053,0.072051
63500,1.313550,0.436295
63510,1.332189,0.622279
63520,1.355951,0.620684
63530,0.912825,0.328525
63540,1.199068,0.454900
63550,0.398533,0.119560
63560,1.459235,0.542865
63570,0.880826,0.398494
63580,1.202197,0.320916
63590,0.481320,0.126139
63600,1.222631,0.384064
63610,0.706241,0.155876
63620,0.348090,0.119803
63630,0.601073,0.134044
63640,1.367434,0.554538
63650,1.167840,0.459819
63660,2.192715,0.273930
63670,1.144666,0.159671
63680,1.135716,0.343746
63690,0.673024,0.284961
63700,1.327915,0.599832
63710,1.313091,0.656480
63720,1.297795,0.665886
63730,1.318609,0.213246
63740,0.518994,0.161161
63750,1.103981,0.163010
63760,0.889032,0.328611
63770,1.206222,0.123031
63780,1.315352,0.535308
63790,1.015713,0.280384
63800,0.590737,0.159650
63810,0.399869,0.082976
63820,0.383453,0.151887
63830,2.410937,0.421267
63840,1.266459,0.319696
63850,0.812669,0.164542
63860,1.214414,0.299220
63870,1.333065,0.589857
63880,1.168295,0.471678
63890,1.744222,0.316204
63900,0.658487,0.165324
63910,1.272867,0.513318
63920,1.092961,0.167937
63930,1.419960,0.456104
63940,1.386236,0.703744
63950,1.367888,0.465786
63960,0.701023,0.180556
63970,1.126540,0.566654
63980,1.925328,0.300858
63990,1.014497,0.313574
64000,1.090161,0.247165
64010,1.048197,0.358509
64020,0.624814,0.190986
64030,1.064577,0.396691
64040,1.234517,0.400355
64050,0.711201,0.216514
64060,1.031154,0.092756
64070,1.197027,0.473728
64080,1.006896,0.189893
64090,1.193186,0.479515
64100,3.219523,0.348075
64110,1.002398,0.398599
64120,1.347955,0.604183
64130,0.822582,0.136216
64140,1.277237,0.501526
64150,0.305748,0.153821
64160,1.226138,0.455306
64170,0.925370,0.266736
64180,0.957589,0.261509
64190,1.247534,0.210052
64200,1.163326,0.474285
64210,1.371290,0.308651
64220,1.091028,0.442899
64230,0.485567,0.152790
64240,0.910820,0.292228
64250,1.314506,0.426194
64260,1.047116,0.235246
64270,0.414292,0.077494
64280,0.335701,0.103051
64290,1.331865,0.210695
64300,0.833364,0.283167
64310,1.674949,0.154259
64320,1.133188,0.453641
64330,1.230377,0.557728
64340,1.267042,0.511461
64350,1.073661,0.374074
64360,1.278149,0.318958
64370,1.598209,0.291377
64380,1.114737,0.336336
64390,1.243494,0.130619
64400,1.094915,0.381776
64410,1.187479,0.297002
64420,1.131099,0.446568
64430,1.329777,0.597292
64440,0.728215,0.271247
64450,0.447103,0.092979
64460,0.973903,0.310099
64470,0.270835,0.096618
64480,1.004514,0.288398
64490,0.394949,0.098871
64500,0.701928,0.156392
64510,1.375234,0.574583
64520,1.043316,0.382696
64530,0.774179,0.342051
64540,0.913148,0.260740
64550,0.753374,0.233825
64560,0.932998,0.256134
64570,0.526033,0.128276
64580,0.531743,0.100597
64590,0.828176,0.401051
64600,0.398207,0.095454
64610,0.863983,0.281324
64620,1.265906,0.255012
64630,0.578472,0.114412
64640,0.561549,0.127738
64650,0.962854,0.155588
64660,1.045132,0.271188
64670,0.719955,0.162661
64680,1.302460,0.159140
64690,0.592098,0.128919
64700,0.354530,0.063636
64710,0.732304,0.255717
64720,0.347260,0.089194
64730,0.838773,0.166834
64740,0.339846,0.076435
64750,1.272523,0.458637
64760,1.278918,0.245549
64770,1.495859,0.609045
64780,1.022614,0.338574
64790,1.112702,0.422878
64800,0.935358,0.195778
64810,1.313963,0.553282
64820,0.840436,0.181062
64830,0.638961,0.186487
64840,0.788710,0.236993
64850,1.264120,0.513961
64860,0.989041,0.440870
64870,1.360206,0.613430
64880,0.821429,0.195986
64890,0.253703,0.171900
64900,1.139935,0.397493
64910,0.841606,0.281100
64920,0.528047,0.270096
64930,1.258638,0.161120
64940,0.766294,0.279472
64950,1.094934,0.390352
64960,0.924343,0.276071
64970,0.948178,0.255488
64980,0.668566,0.106633
64990,1.222455,0.143165
65000,1.349172,0.673235
65010,0.911207,0.280295
65020,1.761764,0.616578
65030,0.662942,0.171237
